dates,link,session_title,subscript,voting_id,voting_number,voting_title
25 i 26 kwietnia 2012 r.,"https://www.senat.gov.pl/prace/posiedzenia/glosowanie-drukuj,357.html","Posiedzenie: 10. posiedzenie Senatu RP VIII kadencji, 2 dzień",Poprawka 1,357,4,Ustawa o zmianie ustawy o transporcie drogowym
25 i 26 kwietnia 2012 r.,"https://www.senat.gov.pl/prace/posiedzenia/glosowanie-drukuj,354.html","Posiedzenie: 10. posiedzenie Senatu RP VIII kadencji, 2 dzień",Poprawka 2,354,5,Ustawa o zmianie ustawy o transporcie drogowym
25 i 26 kwietnia 2012 r.,"https://www.senat.gov.pl/prace/posiedzenia/glosowanie-drukuj,360.html","Posiedzenie: 10. posiedzenie Senatu RP VIII kadencji, 2 dzień",Poprawka 3,360,6,Ustawa o zmianie ustawy o transporcie drogowym
25 i 26 kwietnia 2012 r.,"https://www.senat.gov.pl/prace/posiedzenia/glosowanie-drukuj,358.html","Posiedzenie: 10. posiedzenie Senatu RP VIII kadencji, 2 dzień",Poprawka 4,358,7,Ustawa o zmianie ustawy o transporcie drogowym
25 i 26 kwietnia 2012 r.,"https://www.senat.gov.pl/prace/posiedzenia/glosowanie-drukuj,362.html","Posiedzenie: 10. posiedzenie Senatu RP VIII kadencji, 2 dzień",Poprawka 5,362,8,Ustawa o zmianie ustawy o transporcie drogowym
25 i 26 kwietnia 2012 r.,"https://www.senat.gov.pl/prace/posiedzenia/glosowanie-drukuj,363.html","Posiedzenie: 10. posiedzenie Senatu RP VIII kadencji, 2 dzień",Poprawka 6,363,9,Ustawa o zmianie ustawy o transporcie drogowym
25 i 26 kwietnia 2012 r.,"https://www.senat.gov.pl/prace/posiedzenia/glosowanie-drukuj,361.html","Posiedzenie: 10. posiedzenie Senatu RP VIII kadencji, 2 dzień",Przyjęcie ustawy wraz z poprawkami,361,10,Ustawa o zmianie ustawy o transporcie drogowym
25 i 26 kwietnia 2012 r.,"https://www.senat.gov.pl/prace/posiedzenia/glosowanie-drukuj,365.html","Posiedzenie: 10. posiedzenie Senatu RP VIII kadencji, 2 dzień",Wniosek o przyjęcie ustawy bez poprawek,365,11,Ustawa o uchyleniu ustawy o narodowych funduszach inwestycyjnych i ich prywatyzacji oraz o zmianie niektórych innych ustaw
25 i 26 kwietnia 2012 r.,"https://www.senat.gov.pl/prace/posiedzenia/glosowanie-drukuj,364.html","Posiedzenie: 10. posiedzenie Senatu RP VIII kadencji, 2 dzień",Wniosek o przyjęcie ustawy bez poprawek,364,12,Ustawa o zmianie ustawy o uruchamianiu środków pochodzących z budżetu Unii Europejskiej przeznaczonych na finansowanie wspólnej polityki rolnej
25 i 26 kwietnia 2012 r.,"https://www.senat.gov.pl/prace/posiedzenia/glosowanie-drukuj,366.html","Posiedzenie: 10. posiedzenie Senatu RP VIII kadencji, 2 dzień",Wniosek o przyjęcie projektu,366,13,Drugie czytanie projektu ustawy o zmianie ustawy o izbach lekarskich oraz niektórych innych ustaw
25 i 26 kwietnia 2012 r.,"https://www.senat.gov.pl/prace/posiedzenia/glosowanie-drukuj,367.html","Posiedzenie: 10. posiedzenie Senatu RP VIII kadencji, 2 dzień",Wniosek o przyjęcie ustawy bez poprawek,367,14,Ustawa o zmianie ustawy o organizacji rynku mleka i przetworów mlecznych oraz ustawy o zmianie ustawy o organizacji rynku mleka i przetworów mlecznych
11 i 12 kwietnia 2012 r.,"https://www.senat.gov.pl/prace/posiedzenia/glosowanie-drukuj,297.html","Posiedzenie: 9. posiedzenie Senatu RP VIII kadencji, 2 dzień",NA,297,1,Wniosek formalny
11 i 12 kwietnia 2012 r.,"https://www.senat.gov.pl/prace/posiedzenia/glosowanie-drukuj,298.html","Posiedzenie: 9. posiedzenie Senatu RP VIII kadencji, 2 dzień",Wniosek o odrzucenie ustawy,298,2,Ustawa o zmianie ustawy – Prawo ochrony środowiska oraz niektórych innych ustaw
11 i 12 kwietnia 2012 r.,"https://www.senat.gov.pl/prace/posiedzenia/glosowanie-drukuj,299.html","Posiedzenie: 9. posiedzenie Senatu RP VIII kadencji, 2 dzień",Poprawka 1,299,3,Ustawa o zmianie ustawy – Prawo ochrony środowiska oraz niektórych innych ustaw
11 i 12 kwietnia 2012 r.,"https://www.senat.gov.pl/prace/posiedzenia/glosowanie-drukuj,300.html","Posiedzenie: 9. posiedzenie Senatu RP VIII kadencji, 2 dzień",Poprawka 2,300,4,Ustawa o zmianie ustawy – Prawo ochrony środowiska oraz niektórych innych ustaw
11 i 12 kwietnia 2012 r.,"https://www.senat.gov.pl/prace/posiedzenia/glosowanie-drukuj,301.html","Posiedzenie: 9. posiedzenie Senatu RP VIII kadencji, 2 dzień",Poprawka 3,301,5,Ustawa o zmianie ustawy – Prawo ochrony środowiska oraz niektórych innych ustaw
11 i 12 kwietnia 2012 r.,"https://www.senat.gov.pl/prace/posiedzenia/glosowanie-drukuj,302.html","Posiedzenie: 9. posiedzenie Senatu RP VIII kadencji, 2 dzień",Poprawka 4,302,6,Ustawa o zmianie ustawy – Prawo ochrony środowiska oraz niektórych innych ustaw
11 i 12 kwietnia 2012 r.,"https://www.senat.gov.pl/prace/posiedzenia/glosowanie-drukuj,303.html","Posiedzenie: 9. posiedzenie Senatu RP VIII kadencji, 2 dzień",Poprawka 5,303,7,Ustawa o zmianie ustawy – Prawo ochrony środowiska oraz niektórych innych ustaw
9 i 10 maja 2012 r.,"https://www.senat.gov.pl/prace/posiedzenia/glosowanie-drukuj,369.html","Posiedzenie: 11. posiedzenie Senatu RP VIII kadencji, 1 dzień",Wniosek o przyjęcie projektu,369,1,Drugie czytanie projektu uchwały w sprawie uczczenia 120. rocznicy urodzin Generała Stanisława Franciszka Sosabowskiego i ustanowienia września 2012 roku miesiącem Jego pamięci
11 i 12 kwietnia 2012 r.,"https://www.senat.gov.pl/prace/posiedzenia/glosowanie-drukuj,304.html","Posiedzenie: 9. posiedzenie Senatu RP VIII kadencji, 2 dzień",Poprawka 6,304,8,Ustawa o zmianie ustawy – Prawo ochrony środowiska oraz niektórych innych ustaw
11 i 12 kwietnia 2012 r.,"https://www.senat.gov.pl/prace/posiedzenia/glosowanie-drukuj,305.html","Posiedzenie: 9. posiedzenie Senatu RP VIII kadencji, 2 dzień",Poprawka 7,305,9,Ustawa o zmianie ustawy – Prawo ochrony środowiska oraz niektórych innych ustaw
11 i 12 kwietnia 2012 r.,"https://www.senat.gov.pl/prace/posiedzenia/glosowanie-drukuj,306.html","Posiedzenie: 9. posiedzenie Senatu RP VIII kadencji, 2 dzień",Przyjęcie ustawy wraz z poprawkami,306,10,Ustawa o zmianie ustawy – Prawo ochrony środowiska oraz niektórych innych ustaw
11 i 12 kwietnia 2012 r.,"https://www.senat.gov.pl/prace/posiedzenia/glosowanie-drukuj,307.html","Posiedzenie: 9. posiedzenie Senatu RP VIII kadencji, 2 dzień","Poprawka 1, 4",307,11,Ustawa o zmianie ustawy o wspieraniu rodziny i systemie pieczy zastępczej oraz niektórych innych ustaw
11 i 12 kwietnia 2012 r.,"https://www.senat.gov.pl/prace/posiedzenia/glosowanie-drukuj,308.html","Posiedzenie: 9. posiedzenie Senatu RP VIII kadencji, 2 dzień","Poprawka 2, 23, 25, 26",308,12,Ustawa o zmianie ustawy o wspieraniu rodziny i systemie pieczy zastępczej oraz niektórych innych ustaw
11 i 12 kwietnia 2012 r.,"https://www.senat.gov.pl/prace/posiedzenia/glosowanie-drukuj,309.html","Posiedzenie: 9. posiedzenie Senatu RP VIII kadencji, 2 dzień",Poprawka 3,309,13,Ustawa o zmianie ustawy o wspieraniu rodziny i systemie pieczy zastępczej oraz niektórych innych ustaw
11 i 12 kwietnia 2012 r.,"https://www.senat.gov.pl/prace/posiedzenia/glosowanie-drukuj,310.html","Posiedzenie: 9. posiedzenie Senatu RP VIII kadencji, 2 dzień",Poprawka 5,310,14,Ustawa o zmianie ustawy o wspieraniu rodziny i systemie pieczy zastępczej oraz niektórych innych ustaw
11 i 12 kwietnia 2012 r.,"https://www.senat.gov.pl/prace/posiedzenia/glosowanie-drukuj,311.html","Posiedzenie: 9. posiedzenie Senatu RP VIII kadencji, 2 dzień","Poprawka 6, 20",311,15,Ustawa o zmianie ustawy o wspieraniu rodziny i systemie pieczy zastępczej oraz niektórych innych ustaw
11 i 12 kwietnia 2012 r.,"https://www.senat.gov.pl/prace/posiedzenia/glosowanie-drukuj,312.html","Posiedzenie: 9. posiedzenie Senatu RP VIII kadencji, 2 dzień","Poprawka 7, 8",312,16,Ustawa o zmianie ustawy o wspieraniu rodziny i systemie pieczy zastępczej oraz niektórych innych ustaw
11 i 12 kwietnia 2012 r.,"https://www.senat.gov.pl/prace/posiedzenia/glosowanie-drukuj,313.html","Posiedzenie: 9. posiedzenie Senatu RP VIII kadencji, 2 dzień",Poprawka 9,313,17,Ustawa o zmianie ustawy o wspieraniu rodziny i systemie pieczy zastępczej oraz niektórych innych ustaw
11 i 12 kwietnia 2012 r.,"https://www.senat.gov.pl/prace/posiedzenia/glosowanie-drukuj,314.html","Posiedzenie: 9. posiedzenie Senatu RP VIII kadencji, 2 dzień",Poprawka 10,314,18,Ustawa o zmianie ustawy o wspieraniu rodziny i systemie pieczy zastępczej oraz niektórych innych ustaw
11 i 12 kwietnia 2012 r.,"https://www.senat.gov.pl/prace/posiedzenia/glosowanie-drukuj,315.html","Posiedzenie: 9. posiedzenie Senatu RP VIII kadencji, 2 dzień",Poprawka 11,315,19,Ustawa o zmianie ustawy o wspieraniu rodziny i systemie pieczy zastępczej oraz niektórych innych ustaw
11 i 12 kwietnia 2012 r.,"https://www.senat.gov.pl/prace/posiedzenia/glosowanie-drukuj,316.html","Posiedzenie: 9. posiedzenie Senatu RP VIII kadencji, 2 dzień",Poprawka 12,316,20,Ustawa o zmianie ustawy o wspieraniu rodziny i systemie pieczy zastępczej oraz niektórych innych ustaw
11 i 12 kwietnia 2012 r.,"https://www.senat.gov.pl/prace/posiedzenia/glosowanie-drukuj,317.html","Posiedzenie: 9. posiedzenie Senatu RP VIII kadencji, 2 dzień",Poprawka 13,317,21,Ustawa o zmianie ustawy o wspieraniu rodziny i systemie pieczy zastępczej oraz niektórych innych ustaw
11 i 12 kwietnia 2012 r.,"https://www.senat.gov.pl/prace/posiedzenia/glosowanie-drukuj,318.html","Posiedzenie: 9. posiedzenie Senatu RP VIII kadencji, 2 dzień",Poprawka 14,318,22,Ustawa o zmianie ustawy o wspieraniu rodziny i systemie pieczy zastępczej oraz niektórych innych ustaw
9 i 10 maja 2012 r.,"https://www.senat.gov.pl/prace/posiedzenia/glosowanie-drukuj,371.html","Posiedzenie: 11. posiedzenie Senatu RP VIII kadencji, 2 dzień",Wniosek o podjęcie uchwały,371,2,Zmiany w składzie komisji senackich
15 i 16 lutego 2012 r.,"https://www.senat.gov.pl/prace/posiedzenia/glosowanie-drukuj,46.html","Posiedzenie: 6. posiedzenie Senatu RP VIII kadencji, 2 dzień",Wniosek o podjęcie uchwały,46,1,Zmiany w składzie komisji senackich
11 i 12 kwietnia 2012 r.,"https://www.senat.gov.pl/prace/posiedzenia/glosowanie-drukuj,319.html","Posiedzenie: 9. posiedzenie Senatu RP VIII kadencji, 2 dzień",Poprawka 15,319,23,Ustawa o zmianie ustawy o wspieraniu rodziny i systemie pieczy zastępczej oraz niektórych innych ustaw
11 i 12 kwietnia 2012 r.,"https://www.senat.gov.pl/prace/posiedzenia/glosowanie-drukuj,320.html","Posiedzenie: 9. posiedzenie Senatu RP VIII kadencji, 2 dzień",Poprawka 16,320,24,Ustawa o zmianie ustawy o wspieraniu rodziny i systemie pieczy zastępczej oraz niektórych innych ustaw
11 i 12 kwietnia 2012 r.,"https://www.senat.gov.pl/prace/posiedzenia/glosowanie-drukuj,321.html","Posiedzenie: 9. posiedzenie Senatu RP VIII kadencji, 2 dzień",Poprawka 17,321,25,Ustawa o zmianie ustawy o wspieraniu rodziny i systemie pieczy zastępczej oraz niektórych innych ustaw
11 i 12 kwietnia 2012 r.,"https://www.senat.gov.pl/prace/posiedzenia/glosowanie-drukuj,322.html","Posiedzenie: 9. posiedzenie Senatu RP VIII kadencji, 2 dzień",Poprawka 18,322,26,Ustawa o zmianie ustawy o wspieraniu rodziny i systemie pieczy zastępczej oraz niektórych innych ustaw
11 i 12 kwietnia 2012 r.,"https://www.senat.gov.pl/prace/posiedzenia/glosowanie-drukuj,323.html","Posiedzenie: 9. posiedzenie Senatu RP VIII kadencji, 2 dzień",Poprawka 19,323,27,Ustawa o zmianie ustawy o wspieraniu rodziny i systemie pieczy zastępczej oraz niektórych innych ustaw
11 i 12 kwietnia 2012 r.,"https://www.senat.gov.pl/prace/posiedzenia/glosowanie-drukuj,324.html","Posiedzenie: 9. posiedzenie Senatu RP VIII kadencji, 2 dzień",Poprawka 21,324,28,Ustawa o zmianie ustawy o wspieraniu rodziny i systemie pieczy zastępczej oraz niektórych innych ustaw
9 i 10 maja 2012 r.,"https://www.senat.gov.pl/prace/posiedzenia/glosowanie-drukuj,372.html","Posiedzenie: 11. posiedzenie Senatu RP VIII kadencji, 2 dzień",Poprawka 1,372,3,Ustawa o zmianie ustawy o wykonywaniu kary pozbawienia wolności poza zakładem karnym w systemie dozoru elektronicznego
9 i 10 maja 2012 r.,"https://www.senat.gov.pl/prace/posiedzenia/glosowanie-drukuj,373.html","Posiedzenie: 11. posiedzenie Senatu RP VIII kadencji, 2 dzień",Poprawka 2,373,4,Ustawa o zmianie ustawy o wykonywaniu kary pozbawienia wolności poza zakładem karnym w systemie dozoru elektronicznego
9 i 10 maja 2012 r.,"https://www.senat.gov.pl/prace/posiedzenia/glosowanie-drukuj,374.html","Posiedzenie: 11. posiedzenie Senatu RP VIII kadencji, 2 dzień",Poprawka 3,374,5,Ustawa o zmianie ustawy o wykonywaniu kary pozbawienia wolności poza zakładem karnym w systemie dozoru elektronicznego
9 i 10 maja 2012 r.,"https://www.senat.gov.pl/prace/posiedzenia/glosowanie-drukuj,375.html","Posiedzenie: 11. posiedzenie Senatu RP VIII kadencji, 2 dzień",Poprawka 4,375,6,Ustawa o zmianie ustawy o wykonywaniu kary pozbawienia wolności poza zakładem karnym w systemie dozoru elektronicznego
9 i 10 maja 2012 r.,"https://www.senat.gov.pl/prace/posiedzenia/glosowanie-drukuj,376.html","Posiedzenie: 11. posiedzenie Senatu RP VIII kadencji, 2 dzień",Przyjęcie ustawy wraz z poprawkami,376,7,Ustawa o zmianie ustawy o wykonywaniu kary pozbawienia wolności poza zakładem karnym w systemie dozoru elektronicznego
9 i 10 maja 2012 r.,"https://www.senat.gov.pl/prace/posiedzenia/glosowanie-drukuj,377.html","Posiedzenie: 11. posiedzenie Senatu RP VIII kadencji, 2 dzień",Poprawka 1,377,8,"Ustawa o zmianie ustawy o obrocie z zagranicą towarami, technologiami i usługami o znaczeniu strategicznym dla bezpieczeństwa państwa, a także dla utrzymania międzynarodowego pokoju i bezpieczeństwa oraz niektórych innych ustaw"
15 i 16 lutego 2012 r.,"https://www.senat.gov.pl/prace/posiedzenia/glosowanie-drukuj,47.html","Posiedzenie: 6. posiedzenie Senatu RP VIII kadencji, 2 dzień",Poprawka 1,47,2,Ustawa budżetowa na rok 2012.
15 i 16 lutego 2012 r.,"https://www.senat.gov.pl/prace/posiedzenia/glosowanie-drukuj,48.html","Posiedzenie: 6. posiedzenie Senatu RP VIII kadencji, 2 dzień",Poprawka 2,48,3,Ustawa budżetowa na rok 2012.
15 i 16 lutego 2012 r.,"https://www.senat.gov.pl/prace/posiedzenia/glosowanie-drukuj,49.html","Posiedzenie: 6. posiedzenie Senatu RP VIII kadencji, 2 dzień",Poprawka 3,49,4,Ustawa budżetowa na rok 2012.
15 i 16 lutego 2012 r.,"https://www.senat.gov.pl/prace/posiedzenia/glosowanie-drukuj,50.html","Posiedzenie: 6. posiedzenie Senatu RP VIII kadencji, 2 dzień",Poprawka 4,50,5,Ustawa budżetowa na rok 2012.
15 i 16 lutego 2012 r.,"https://www.senat.gov.pl/prace/posiedzenia/glosowanie-drukuj,51.html","Posiedzenie: 6. posiedzenie Senatu RP VIII kadencji, 2 dzień",Poprawka 5,51,6,Ustawa budżetowa na rok 2012.
15 i 16 lutego 2012 r.,"https://www.senat.gov.pl/prace/posiedzenia/glosowanie-drukuj,52.html","Posiedzenie: 6. posiedzenie Senatu RP VIII kadencji, 2 dzień",Poprawka 6,52,7,Ustawa budżetowa na rok 2012.
15 i 16 lutego 2012 r.,"https://www.senat.gov.pl/prace/posiedzenia/glosowanie-drukuj,45.html","Posiedzenie: 6. posiedzenie Senatu RP VIII kadencji, 2 dzień",Poprawka 7,45,8,Ustawa budżetowa na rok 2012.
23 i 24 maja 2012 r.,"https://www.senat.gov.pl/prace/posiedzenia/glosowanie-drukuj,394.html","Posiedzenie: 12. posiedzenie Senatu RP VIII kadencji, 1 dzień",NA,394,1,Wniosek formalny
11 i 12 kwietnia 2012 r.,"https://www.senat.gov.pl/prace/posiedzenia/glosowanie-drukuj,325.html","Posiedzenie: 9. posiedzenie Senatu RP VIII kadencji, 2 dzień",Poprawka 22,325,29,Ustawa o zmianie ustawy o wspieraniu rodziny i systemie pieczy zastępczej oraz niektórych innych ustaw
11 i 12 kwietnia 2012 r.,"https://www.senat.gov.pl/prace/posiedzenia/glosowanie-drukuj,326.html","Posiedzenie: 9. posiedzenie Senatu RP VIII kadencji, 2 dzień",Poprawka 24,326,30,Ustawa o zmianie ustawy o wspieraniu rodziny i systemie pieczy zastępczej oraz niektórych innych ustaw
11 i 12 kwietnia 2012 r.,"https://www.senat.gov.pl/prace/posiedzenia/glosowanie-drukuj,327.html","Posiedzenie: 9. posiedzenie Senatu RP VIII kadencji, 2 dzień",Przyjęcie ustawy wraz z poprawkami,327,31,Ustawa o zmianie ustawy o wspieraniu rodziny i systemie pieczy zastępczej oraz niektórych innych ustaw
11 i 12 kwietnia 2012 r.,"https://www.senat.gov.pl/prace/posiedzenia/glosowanie-drukuj,328.html","Posiedzenie: 9. posiedzenie Senatu RP VIII kadencji, 2 dzień",Wniosek o przyjęcie ustawy bez poprawek,328,32,Ustawa o likwidacji delegatur terenowych ministra właściwego do spraw Skarbu Państwa
11 i 12 kwietnia 2012 r.,"https://www.senat.gov.pl/prace/posiedzenia/glosowanie-drukuj,329.html","Posiedzenie: 9. posiedzenie Senatu RP VIII kadencji, 2 dzień","Poprawka 1, 4, 25",329,33,Ustawa o zmianie ustawy o cudzoziemcach oraz ustawy o promocji zatrudnienia i instytucjach rynku pracy
11 i 12 kwietnia 2012 r.,"https://www.senat.gov.pl/prace/posiedzenia/glosowanie-drukuj,330.html","Posiedzenie: 9. posiedzenie Senatu RP VIII kadencji, 2 dzień",Poprawka 2,330,34,Ustawa o zmianie ustawy o cudzoziemcach oraz ustawy o promocji zatrudnienia i instytucjach rynku pracy
11 i 12 kwietnia 2012 r.,"https://www.senat.gov.pl/prace/posiedzenia/glosowanie-drukuj,331.html","Posiedzenie: 9. posiedzenie Senatu RP VIII kadencji, 2 dzień",Poprawka 3,331,35,Ustawa o zmianie ustawy o cudzoziemcach oraz ustawy o promocji zatrudnienia i instytucjach rynku pracy
9 i 10 maja 2012 r.,"https://www.senat.gov.pl/prace/posiedzenia/glosowanie-drukuj,378.html","Posiedzenie: 11. posiedzenie Senatu RP VIII kadencji, 2 dzień","Poprawka 2-5, 7-10, 12",378,9,"Ustawa o zmianie ustawy o obrocie z zagranicą towarami, technologiami i usługami o znaczeniu strategicznym dla bezpieczeństwa państwa, a także dla utrzymania międzynarodowego pokoju i bezpieczeństwa oraz niektórych innych ustaw"
9 i 10 maja 2012 r.,"https://www.senat.gov.pl/prace/posiedzenia/glosowanie-drukuj,379.html","Posiedzenie: 11. posiedzenie Senatu RP VIII kadencji, 2 dzień",Poprawka 11,379,10,"Ustawa o zmianie ustawy o obrocie z zagranicą towarami, technologiami i usługami o znaczeniu strategicznym dla bezpieczeństwa państwa, a także dla utrzymania międzynarodowego pokoju i bezpieczeństwa oraz niektórych innych ustaw"
9 i 10 maja 2012 r.,"https://www.senat.gov.pl/prace/posiedzenia/glosowanie-drukuj,380.html","Posiedzenie: 11. posiedzenie Senatu RP VIII kadencji, 2 dzień",Poprawka 13,380,11,"Ustawa o zmianie ustawy o obrocie z zagranicą towarami, technologiami i usługami o znaczeniu strategicznym dla bezpieczeństwa państwa, a także dla utrzymania międzynarodowego pokoju i bezpieczeństwa oraz niektórych innych ustaw"
9 i 10 maja 2012 r.,"https://www.senat.gov.pl/prace/posiedzenia/glosowanie-drukuj,381.html","Posiedzenie: 11. posiedzenie Senatu RP VIII kadencji, 2 dzień",Przyjęcie ustawy wraz z poprawkami,381,12,"Ustawa o zmianie ustawy o obrocie z zagranicą towarami, technologiami i usługami o znaczeniu strategicznym dla bezpieczeństwa państwa, a także dla utrzymania międzynarodowego pokoju i bezpieczeństwa oraz niektórych innych ustaw"
9 i 10 maja 2012 r.,"https://www.senat.gov.pl/prace/posiedzenia/glosowanie-drukuj,382.html","Posiedzenie: 11. posiedzenie Senatu RP VIII kadencji, 2 dzień",Wniosek o przyjęcie ustawy bez poprawek,382,13,"Ustawa o ratyfikacji Umowy między Rzecząpospolitą Polską a Jersey o wymianie informacji w sprawach podatkowych, sporządzonej w Londynie dnia 2 grudnia 2011 r."
9 i 10 maja 2012 r.,"https://www.senat.gov.pl/prace/posiedzenia/glosowanie-drukuj,383.html","Posiedzenie: 11. posiedzenie Senatu RP VIII kadencji, 2 dzień",Wniosek o przyjęcie ustawy bez poprawek,383,14,"Ustawa o ratyfikacji Umowy między Rzecząpospolitą Polską a Jersey w sprawie unikania podwójnego opodatkowania w odniesieniu do przedsiębiorstw eksploatujących statki morskie lub statki powietrzne w transporcie międzynarodowym, sporządzonej w Londynie dnia 2 grudnia 2011 r."
